text,labelWojciechowski zrobił złe wrażenie i zapewne czeka go powtórne przesłuchanie w europarlamencie,__label__1
Wielka Brytania pędzi coraz szybciej w stronę upadku w brexitową otchłań [KOMENTARZ],__label__1
Polscy dyplomaci w Brukseli: Timmermans narusza unijne zasady bo tweetuje ze służbowego telefonu,__label__1
Oto co się dzieje kiedy Trump uprawia politykę zagraniczną za pomocą Twittera,__label__1
Dania buduje ogrodzenie przeciw dzikom na granicy z Niemcami,__label__1
Po majowych wyborach populiści wstrząsną Parlamentem Europejskim,__label__1
Zmowa Trumpa z Putinem to już nie przypuszczenie – to fakt [OPINIA],__label__1
Nie zostawiajcie migracji populistom [OPINIA],__label__1
Przygotujmy się na rekordowy atak hakerów i trolli w majowych wyborach do PE,__label__1
Serial "Ameryka" w którym w tym sezonie główną rolę objął Donald Trump zaczyna być nudny [KOMENTARZ],__label__1
Elita z Davos boi się że zwożą ją toboganem wprost do piekła [KOMENTARZ],__label__1
Prezydent Trump wywiesił białą flagę – przerwał shutdown nie uzyskując nic w zamian [ANALIZA],__label__1
Piraci podbijają Czechy choć kraj jak wiadomo pozbawiony jest dostępu do morza,__label__1
Szef NATO zapowiada "wiarygodną” odpowiedź na nowe rosyjskie rakiety jądrowe,__label__1
O geopolitycznej roli piesków oraz innych słodkich zwierzaków,__label__1
Bruksela skonsternowana polskim zagraniem w sprawie brexitu,__label__1
To Bruksela jest winna kłopotów z brexitem [OPINIA],__label__1
"Głupie" referendum ws. brexitu. Donald Tusk ostrzegał Davida Camerona,__label__1
Brak porozumienia w sprawie shutdownu może doprowadzić do recesji w Ameryce,__label__1
Mija miesiąc shutdownu w Ameryce a Trump i opozycja ciągle nie mogą dojść do zgody [KOMENTARZ],__label__1
Amerykanie wykorzystują Polskę do rozbijania unijnej jedności w polityce zagranicznej [KOMENTARZ],__label__1
Jak rosyjska firma pomogła Amerykanom złapać szpiega groźniejszego nawet od Snowdena,__label__1
Najdziwniejsze miejsca do głosowania w Europie,__label__1
Irlandzka "granica bez granicy" w centrum brexitowego kryzysu,__label__1
Alternatywa dla Niemiec wzywa do wyjścia z Unii ale Niemcy nie mają na to ochoty,__label__1
Premier May ponosi historyczną klęskę w parlamencie – przyszłość brexitu niepewna [KOMENTARZ],__label__1
Amerykańska deputowana wzywa do dokładnego zbadania zabójstwa Pawła Adamowicza,__label__1
Jan Cienski: śmierć prezydenta Gdańska pogłębia polskie podziały [KOMENTARZ],__label__1
Jak śledzić głosowanie w sprawie brexitu jak profesjonalista,__label__1
Myślicie że populiści chcą zniszczyć Unię Europejską? Jest gorzej,__label__1
Warto się chwalić historią polskiej transformacji,__label__1
Jak Wielka Brytania zrujnowała swój transport a jeszcze czeka ją brexit,__label__1
Konflikt Warszawy z Brukselą zaostrzy się w 2019 roku [ANALIZA],__label__1
Czy uda się dolecieć do Wielkiej Brytanii po brexicie bez umowy rozwodowej?,__label__1
Co się dzieje kiedy gwiazdy filmowe biorą się za politykę,__label__1
Co musi zrobić Europa żeby stawić czoła Ameryce Chinom i Rosji?,__label__1
Zachód oskarża Chiny o szpiegostwo cybernetyczne na wielką skalę,__label__1
Brexit naraża pingwiny na niebezpieczeństwo,__label__1
Z Trumpem w Białym Domu Europa nigdy nie będzie czuła się bezpieczna,__label__1
Zbudowano już 370 km gazociągu Nord Stream 2,__label__1
Dyktatorzy z upodobaniem wykorzystują Interpol do ścigania dysydentów,__label__1
Prawicowy ekstremizm rozlewa się w ciemnych zakątkach brytyjskiego internetu,__label__1
Trump już walczy o ponowny wybór – na razie podporządkował sobie własną partię,__label__1
Trump zamknął część administracji USA – uderzy to w zwykłych obywateli,__label__1
Politico: Protesty na Węgrzech narastają a Orbán nasila represje,__label__1
Sekretarz obrony USA James Mattis przez dwa lata powstrzymywał szaleństwa Trumpa ale w końcu zrezygnował,__label__1
Pavlo Klimkin: Putin wzmaga agresję wobec Ukrainy,__label__1
100 dni do brexitu – jeśli odbędzie się bez umowy rozwodowej to szykujmy się na katastrofę [Opinia],__label__1
Pięć niewesołych wniosków z COP24 – katowickiego szczytu klimatycznego,__label__1
Podzwonne dla polskiego węgla,__label__1
Dlaczego Putin uczy się lubić rap,__label__1
Uciekająca z Unii Wielka Brytania jest mała nudna i głupia [KOMENTARZ],__label__1
Lasy które miały ratować klimat płoną wyrzucając do atmosfery więcej CO2 niż pochłonęły za życia,__label__1
Porozumienie klimatyczne w Katowicach zawisło na włosku – "to samobójstwo" ostrzega sekretarz generalny ONZ,__label__1
Premier May uzyskała od własnej partii wotum zaufania ale posady pewna być nie może,__label__1
Zasada "America First" zakłóca szczyt klimatyczny w Katowicach,__label__1
Polski urzędnik w Brukseli oskarżony o znęcanie się nad pracownikami,__label__1
Brytyjczycy na straconej pozycji w grze o brexit – albo nie wygrają z Brukselą albo przegrają (komentarz),__label__1
Europejski Trybunał uchyla drzwi do powtórnego referendum w sprawie brexitu,__label__1
Trudna ostatnia prosta na katowickich rozmowach klimatycznych COP24,__label__1
Wycofanie się Ameryki z układu o rakietach grozi nuklearną wojną,__label__1
Polskie władze pod ostrzałem za odmowę wjazdu dla uczestników COP24,__label__1
Europie daleko do zwycięstwa w wojnie z terroryzmem,__label__1
Pan doktor Sztuczna Inteligencja zaraz panią przyjmie,__label__1
Belgijscy obrońcy środowiska nie zostali wpuszczeni do Polski na szczyt COP24,__label__1
Polska i Węgry torpedują unijne oświadczenie w sprawie równości płci LGBTIQ,__label__1
Unia chce pogonić rosyjskie trolle ale ma małe szanse na sukces,__label__1
Węgiel już nie rządzi w Katowicach,__label__1
POLITICO: Barbara Nowacka wśród 28 osób które wstrząsną Europą,__label__1
POLITICO: Barbara Nowacka wśród 28 osób które wstrząsną Europą,__label__1
Barbara Nowacka wśród 28 osób które według POLITICO wstrząsną Europą w 2019 roku,__label__1
Pięć czynników które zdecydują o sukcesie lub porażce szczytu klimatycznego w Katowicach,__label__1
Polowanie na cyber-szakala – jednego z najniebezpieczniejszych terrorystów,__label__1
Paryskie porozumienie przeciw globalnemu ociepleniu topi się jak śnieg,__label__1
W sieci – a zwłaszcza we Francji – szerzy się wirusowe zapalenie antyszczepionkowe,__label__1
Jak amerykańskie i chińskie firmy kiwają Trumpa w jego wojnie handlowej,__label__1
Tylko w POLITICO: Trump grozi unieruchomieniem rządu jeśli nie dostanie funduszy na mur graniczny z Meksykiem,__label__1
Tylko w POLITICO: Trump grozi unieruchomieniem rządu jeśli nie dostanie funduszy na mur graniczny z Meksykiem,__label__1
Kraje UE odrzucą plan dotyczący zmiany czasu?,__label__1
Michał Broniatowski: Putin dokonuje kolejnego aktu wojny wobec Ukrainy bo liczy na bezkarność,__label__1
Unia zatwierdziła umowę rozwodową z Brytyjczykami ale czy Brytyjczycy ją zechcą?,__label__1
Michał Broniatowski: Brytyjczycy zagonili się z brexitem w kozi róg,__label__1
17 mln obywateli UE żyje i pracuje poza granicami własnego kraju,__label__1
Łotwa usuwa język rosyjski ze szkół – sprawa uderza w jedną czwartą społeczeństwa,__label__1
POLITICO: Brexit może zaprowadzić Irlandię na skraj wojny domowej,__label__1
Powstaje unijna szkoła szpiegów. Założy ją Grecja bliski partner Rosji,__label__1
Europejczycy coraz bardziej lubią swoje euro,__label__1
Populizm to nie jest ani pomysł ani specyfika Europy Wschodniej,__label__1
Amerykańscy politycy przestali walczyć z pornografią,__label__1
Czy sztuczna inteligencja z Chin zawojuje świat?,__label__1
Umowa o brexicie gotowa ale droga do jej podpisania jeszcze bardzo daleka,__label__1
Rumunia dołącza do Polski i Węgier na liście Timmermansa,__label__1
Ambasador USA grozi ostrymi karami jeśli nie zostanie przerwana budowa Nord Stream 2,__label__1
Politico: Europejscy przywódcy w końcu utarli nosa Donaldowi Trumpowi,__label__1
Światowi przywódcy świętują w Paryżu ale Donald Tusk wolał być w Warszawie,__label__1
W Paryżu czeka nas w niedzielę parada zwycięstwa Putina,__label__1
Co Polskę łączy z innymi krajami w regionie? Niewiele i coraz mniej,__label__1
Tysiące wdów po państwie islamskim czeka na powrót z Bliskiego Wschodu,__label__1
Unia prowadzi śledztwo w sprawie defraudacji jej funduszy przez zięcia Orbána,__label__1
Twórca internetu Tim Berners-Lee: nie żałuję że stworzyłem sieć WWW,__label__1
Amerykańskie wybory niewiele zmienią dla świata ale ważne są dla Polski,__label__1
Zapomniane amerykańskie pogromy – czy coś takiego może się zdarzyć się ponownie?,__label__1
Przemysł niszczenia wizerunku – nowe zagrożenie z internetu,__label__1
Firma powiązana z czeskim premierem oskarżona o produkcję trujących chemikaliów,__label__1
Bałagan po brexicie - ustalenie kto ma prawo do pracy na Wyspach będzie "niemal niemożliwe",__label__1
Prezydent Trump nie przepracowuje się jako prezydent,__label__1
Nie będzie w przyszłym roku likwidacji zmiany czasu,__label__1
Brytyjczycy uczczą brexit nową pół-funtową monetą,__label__1
Angela Merkel odchodzi? Jeszcze nie całkiem ale mocno kuleje,__label__1
Zabójstwo Chaszodżdżiego zszokowało świat - zazwyczaj obojętny wobec codziennych okrucieństw,__label__1
Trump ostro potępia "pocztowe bomby" ale sam powinien spojrzeć w lustro,__label__1
Warszawa i Budapeszt z własnej woli wyhamowują do drugiej europejskiej prędkości [OPINIA],__label__1
Nuklearny strach – mogą zniknąć wszystkie traktaty o rozbrojeniu jądrowym,__label__1
Orbán uczcił rocznicę sowieckiej inwazji ostrzegając rodaków przed brukselskim "imperium",__label__1
W Polsce najszybciej w Europie przybywa antyszczepionkowców,__label__1
Czy Irlandia będzie wstawać o godzinę wcześniej niż Wielka Brytania?,__label__1
Diabelski dylemat Trumpa po zabójstwie Chaszodżdżiego: stracić sojusznika czy odpuścić mu zbrodnię,__label__1
Wojna handlowa Trumpa wpędza Chiny w spiralę kryzysu,__label__1
Unijne regulacje zrujnują gospodarkę Tunezji i popchną ludzi do migracji,__label__1
Romantyczna komedia o Trumpie i Stormy Daniels: kochajmy się!,__label__1
Amerykańscy dziennikarze pozywają Trumpa za bezprawne ataki na wolne media,__label__1
Viktor Orbán adoptuje nosorożca i ogłasza nowe wybory,__label__1
Polacy wśród największych entuzjastów Unii,__label__1
Trzy czwarte Polaków zagłosowałaby za pozostaniem w Unii,__label__1
Zniknęła tablica pamiątkowa polskiego stałego przedstawicielstwa w Brukseli,__label__1
Imperialne zapędy Moskwy doprowadziły do wielkiego rozłamu w prawosławiu,__label__1
Tusk: Brexit bez umowy rozwodowej jest "bardziej prawdopodobny niż kiedykolwiek",__label__1
Małe szanse by Brexit odbył się w cywilizowany sposób,__label__1
W Europie podnosi się zielona fala – ciekawy rezultat weekendu wyborczego,__label__1
Porozumienie w sprawie brexitu załamało się na spotkaniu głównych negocjatorów,__label__1
Diesle w odwrocie – Niemcy ponoszą klęskę w negocjacjach na temat emisji CO2,__label__1
Dlaczego włoski populistyczny budżet budzi obawy strefy euro?,__label__1
Znacjonalizujmy Faceboka – niech się stanie publiczną instytucją na wzór BBC,__label__1
Rezolucja Rady Europy nie zmusi Rosji do zwrotu Tupolewa,__label__1
Ukraińska Cerkiew prawosławna rozwiodła się z Moskwą,__label__1
Polska znów przegrywa 27-1 tym razem w kwestii praw człowieka,__label__1
CSU partia która od ponad pół wieku dominowała w Bawarii szykuje się do wyborczej klęski,__label__1
Powstaje nowa znacząca grupa polityczna w Unii Europejskiej – liberałowie,__label__1
Polska starała się osłabić stanowisko Unii w sprawie ochrony klimatu,__label__1
Niemcy mają ekologiczne marzenia ale zabija je uzależnienie od węgla,__label__1
Dziewięć największych gaf prezydenta Emmanuela Macrona,__label__1
Chiny szpiegują w Europie na potęgę – w końcu ktoś to zauważył,__label__1
Podzielonemu i świeckiemu Cyprowi zagraża tureckie "pobożne pokolenie",__label__1
Ameryka prowadzi coś więcej niż wojnę handlową - to nowa zimna wojna,__label__1
Europejskie kraje niezadowolone z planu likwidacji zmiany czasu,__label__1
Reparacje znów kładą się cieniem na niemiecko-polskich stosunkach,__label__1
NATO: Rosja narusza traktaty i ma broń atomową zdolną razić cele w całej Europie,__label__1
Trump kpi z Junckera i chwali się że sama groźba narzucenia ceł skłoniła Europę do ustępstw,__label__1
Brytyjski minister spraw zagranicznych porównuje Unię do Związku Radzieckiego,__label__1
Jak amerykańskie kobiety walczyły o swoje prawa w przestworzach,__label__1
Jak amerykańskie kobiety walczyły o swoje prawa w przestworzach,__label__1
Wojna w Donbasie kaleczy i zabija dzieci,__label__1
Partia Pracy obiecuje Brytyjczykom socjalizm,__label__1
Brexit straszy brytyjskie kapele jeżdżące po Europie,__label__1
Donald Tusk wskazany jako "mediator" w sporze o niepodległość Katalonii,__label__1
Europa ma ból z powodu podpasek,__label__1
Zasady użycia broni atomowej w USA,__label__1
Moskwa boi się co powie aresztowana w USA za szpiegostwo Marija Butina,__label__1
Kto w Europie jest pokrzywdzony przez migrantów,__label__1
Dawne ludzkie zoo zamienione w muzeum potępiające kolonializm,__label__1
Polska zrywa jedność Unii w sprawie brexitu,__label__1
Unijni przywódcy nadal bezradni w sprawie migracji i umowy o Brexicie,__label__1
Węgry zaskarżyły decyzję o artykule 7 do Trybunału Sprawiedliwości,__label__1
Sadownicy mają problem – koniec dopłat Unii do jabłek dotkniętych rosyjskim embargiem,__label__1
Unia i Wielka Brytania potrzebują siebie nawzajem w kwestiach bezpieczeństwa po Brexicie,__label__1
Unia i Wielka Brytania potrzebują siebie nawzajem w kwestiach bezpieczeństwa po Brexicie,__label__1
Referendum w Macedonii gdzie ściera się Zachód z Rosją a od niedawna i Chinami,__label__1
Macedonia miejsce starcia Zachodu z Rosją. A od niedawna i Chinami,__label__1
Makaroniki Macrona i t-shirty z jego wizerunkiem na sprzedaż w Pałacu Elizejskim,__label__1
Makaroniki Macrona i t-shirty z jego wizerunkiem na sprzedaż w Pałacu Elizejskim,__label__1
Skandale wokół Trumpa bardziej zajmują Amerykanów niż zagrożenie terrorystyczne,__label__1
Skandale wokół Trumpa bardziej zajmują Amerykanów niż zagrożenie terrorystyczne,__label__1
Możliwy chaos po rezygnacji ze zmiany czasu,__label__1
Szczyt klimatyczny w Katowicach zagrożony bo biedni nie mogą dogadać się z bogatymi,__label__1
Unia Europejska zorientowała się że jeśli chce pokoju musi przygotować się do wojny,__label__1
Parlament Europejski wymierzył policzek Węgrom. Jak wygląda dalsza procedura?,__label__1
O co chodzi w unijnej reformie praw autorskich? O pieniądze – jak zwykle,__label__1
W orędziu o stanie UE Juncker po raz pierwszy tak ostro ostrzega przed łamaniem unijnych praw,__label__1
Czy europejska demokracja jest na sprzedaż korporacjom internetowym?,__label__1
Balcerowicz: Ziobro wyznaje moralność Kalego,__label__1
Węgrom grozi zakaz głosowania w Unii – to samo co przytrafiło się Polsce,__label__1
Ryszard Czarnecki znów ma kłopoty w Brukseli. Tym razem samowolnie pojechał z misją na Malediwy,__label__1
Niemcy znad Bałtyku marzą o rozbudowie Nord Stream – reszta Wschodniej Europy się martwi,__label__1
Szwecję po wyborach czeka polityczna niepewność. Skrajna prawica rośnie w siłę,__label__1
Niepewny wynik szwedzkich wyborów. Efekty prowadzenia dotychczasowej polityki mogą być wstrząsające,__label__1
Szwedzcy socjaldemokraci tracą grunt pod nogami – wypychają ich populiści,__label__1
Rosnące ceny emisji CO2 mogą zmusić Polskę do inwestycji w alternatywne źródła energii,__label__1
O czeskiej mistrzyni która pół wieku temu odwróciła głowę gdy grali radziecki hymn,__label__1
Komisja Europejska ma plan wzmocnienia ochrony unijnych granic,__label__1
Sezon polowań na prezydenta Trumpa rozpoczęty: anonim wywołał trzęsienie ziemi w Białym Domu,__label__1
Donald Tusk odlatuje do Hollywood,__label__1
Donald Trump złapany na kłamstwie podczas rozmowy z dziennikarzem,__label__1
